2018-01-09 20:52:15.890 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 20:57:15.891 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:02:15.892 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:07:15.892 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:12:15.894 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:17:15.894 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:22:15.895 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:27:15.895 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:32:15.896 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:37:15.896 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:42:15.897 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:47:15.897 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:52:15.898 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 21:57:15.899 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:02:15.899 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:07:15.900 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:12:15.901 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:17:15.902 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:22:15.903 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:27:15.904 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:32:15.905 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:37:15.906 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:42:15.907 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:47:15.907 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:52:15.908 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 22:57:15.909 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:02:15.909 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:07:15.910 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:12:15.911 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:17:15.911 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:22:15.912 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:27:15.913 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:32:15.914 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:37:15.914 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:42:15.916 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:47:15.917 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-09 23:52:15.918 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-10 09:41:54.586 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":10,"connectCount":0,"closeCount":0}
2018-01-10 09:46:54.588 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":0,"connectCount":0,"closeCount":0,"physicalCloseCount":10}
2018-01-10 09:51:54.588 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":0,"connectCount":0,"closeCount":0}
2018-01-10 09:56:54.588 [Druid-ConnectionPool-Log-299176982] INFO  c.alibaba.druid.pool.DruidDataSourceStatLoggerImpl - {"url":"jdbc:mysql://localhost:3306/enjoy_sys?useUnicode=true&characterEncoding=UTF-8&useSSL=false","dbType":"mysql","name":"DataSource-299176982","activeCount":0,"poolingCount":0,"connectCount":0,"closeCount":0}
